SKU,カテゴリ,部門,名前,バリエーション,価格,税,バーコード,種別,種類,原価,外部連携:部門コード,外部連携:部門名,外部連携:グループコード,外部連携:グループ名,外部連携:値割引コード,外部連携:テイクアウト,外部連携:入金コード,外部連携:出金コード,金額入力必須,店員確認必須
4901330593872 ,0702 菓子,0702 菓子,* ポテトチップスギザギザピリ辛,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360333479 ,0702 菓子,0702 菓子,* アルミニプレミアム濃ミルク,,153,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330594190 ,0702 菓子,0702 菓子,* ポテトチップスザ厚切りのためののりしお味,,147,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360335893 ,0702 菓子,0702 菓子,* アルフォートＦＳ,,338,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360360420 ,0702 菓子,0702 菓子,* 【推しの子】ガトーレーズン,,235,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360336456 ,0702 菓子,0702 菓子,* アルフォートビター,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360360963 ,0702 菓子,0702 菓子,* アルフォートミニチョコレート濃抹茶,,203,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360336531 ,0702 菓子,0702 菓子,* ひとくちルマンド,,153,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360361311 ,0702 菓子,0702 菓子,* 冬トリュフとろけるアーモンド,,330,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360337224 ,0702 菓子,0702 菓子,* ミニチーズおかきＣＨ,,143,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901361042059 ,0702 菓子,0702 菓子,* フエラムネさえずりコーラ,,71,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360339587 ,0702 菓子,0702 菓子,* アルフォートミニチョコバナナ,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901361063153 ,0702 菓子,0702 菓子,* ライフガードソフトキャンディ,,54,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360340859 ,0702 菓子,0702 菓子,* アルフォートミニチョコリッチ,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
0000045204302,0702 菓子,0702 菓子,* 歯につきにくいガム粒＜記憶力を維持するタイプ＞,,153,8%,45204302,,general,,07,※食品・菓子,02,02,,,,,,
4901360342099 ,0702 菓子,0702 菓子,* 濃厚宇治抹茶ブラウニー,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
0000045217692,0702 菓子,0702 菓子,* メロンバーガム,,123,8%,45217692,,general,,07,※食品・菓子,02,02,,,,,,
0000045217814,0702 菓子,0702 菓子,* Ｆｉｔ’ｓ　甘欲のあんバター,,153,8%,45217814,,general,,07,※食品・菓子,02,02,,,,,,
0000049600551,0702 菓子,0702 菓子,* はちみつレモンＣのど飴,,102,8%,49600551,,general,,07,※食品・菓子,02,02,,,,,,
0000049813487,0702 菓子,0702 菓子,* ラムネ　ブルーハワイ,,93,8%,49813487,,general,,07,※食品・菓子,02,02,,,,,,
4901588130669 ,0702 菓子,0702 菓子,ギンビス　たべっ子水族館ミニ,,51,8%,4.90159E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4514025020814 ,0702 菓子,0702 菓子,* ちょっとした気持ち　リングドーナツ,,133,8%,4.51403E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901588617122 ,0702 菓子,0702 菓子,ギンビス　チョコがしみこんだミニアスパラガスミニ,,51,8%,4.90159E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4582223528074 ,0702 菓子,0702 菓子,* ゴールドバウムチョコ,,141,8%,4.58222E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360344369 ,0702 菓子,0702 菓子,* ふんわりバームホワイトショコ,,108,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901588231373 ,0702 菓子,0702 菓子,ギンビス　いちごチョコがしみこんだミニアスパラガス,,61,8%,4.90159E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901326070462 ,0702 菓子,0702 菓子,* こんぺいとう,,205,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360344505 ,0702 菓子,0702 菓子,* ミニチーズおかき,,143,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901050117037 ,0702 菓子,0702 菓子,イトウ　ミニチョコチップクッキー３６ｇ,,71,8%,4.90105E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701256 ,0702 菓子,0702 菓子,イトウ　ミニチョコチップクッキー３６ｇ,,71,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330106508 ,0702 菓子,0702 菓子,* かっぱえびせんミニ４,,138,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360344512 ,0702 菓子,0702 菓子,* アルフォートミニチョコレート,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555176857 ,0702 菓子,0702 菓子,カントリーマアムミニ宇治抹茶,,102,8%,4.90256E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701263 ,0702 菓子,0702 菓子,カントリーマアムミニ宇治抹茶,,102,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330523831 ,0702 菓子,0702 菓子,* Ｌサイズポテトチップスコンソメパンチ,,235,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360344598 ,0702 菓子,0702 菓子,* フェットチーネグミピンクレモ,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903015123732 ,0702 菓子,0702 菓子,ヤマザキビスケット　ノアールミニサンドピスタチオ,,102,8%,4.90302E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701270 ,0702 菓子,0702 菓子,ヤマザキビスケット　ノアールミニサンドピスタチオ,,102,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330593674 ,0702 菓子,0702 菓子,* ポテトチップスギザギザコク深,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360344628 ,0702 菓子,0702 菓子,* フェットチーネグミ芳醇りんご,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903015123817 ,0702 菓子,0702 菓子,ヤマザキビスケット　ノアールミニサンド京抹茶,,102,8%,4.90302E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701287 ,0702 菓子,0702 菓子,ヤマザキビスケット　ノアールミニサンド京抹茶,,102,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330594183 ,0702 菓子,0702 菓子,* ポテトチップス濃厚キング圧倒的バーベキュー味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360344796 ,0702 菓子,0702 菓子,* フェットチーネグミイタリアン,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901588130126 ,0702 菓子,0702 菓子,ギンビス　たべっ子水族館,,123,8%,4.90159E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360361014 ,0702 菓子,0702 菓子,* 生チョコトリュフ癒やされミルク,,255,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901588130287 ,0702 菓子,0702 菓子,ギンビス　白いたべっ子どうぶつ,,123,8%,4.90159E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360362325 ,0702 菓子,0702 菓子,* ミニビットアソート,,461,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360345397 ,0702 菓子,0702 菓子,* 冬トリュフとろけるカカオ,,325,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901940300020 ,0702 菓子,0702 菓子,東ハト　ひとくちハーベスト　香ばしセサミ　５０ｇ,,126,8%,4.90194E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701294 ,0702 菓子,0702 菓子,東ハト　ひとくちハーベスト　香ばしセサミ　５０ｇ,,126,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901361061197 ,0702 菓子,0702 菓子,* そのまんまコーラフーセンガム,,43,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360345403 ,0702 菓子,0702 菓子,* 冬トリュフとろけるアーモンド,,325,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901588231366 ,0702 菓子,0702 菓子,ギンビス　いちごチョコがしみこんだミニアスパラガス,,133,8%,4.90159E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4547894660683 ,0702 菓子,0702 菓子,* オレオ　マインクラフト　バニラクリーム,,338,8%,4.54789E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360345571 ,0702 菓子,0702 菓子,* アルフォートいちご,,250,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888257780 ,0702 菓子,0702 菓子,森永製菓　チョイス　ホットケーキ味,,215,8%,4.90289E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901830164213 ,0702 菓子,0702 菓子,* ミニ源氏パイ,,112,8%,4.90183E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360345663 ,0702 菓子,0702 菓子,* ミニバームロールいちごクリー,,250,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901204523929 ,0702 菓子,0702 菓子,* カルくカムこんにゃくグミぶどう味,,153,8%,4.9012E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901951928589 ,0702 菓子,0702 菓子,* 湘南雷おこしクランチチョコレ,,140,8%,4.90195E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901204523912 ,0702 菓子,0702 菓子,* カルくカムこんにゃくグミレモン味,,153,8%,4.9012E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360345762 ,0702 菓子,0702 菓子,* 生チョコトリュフ香るミルクテ,,184,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901951928534 ,0702 菓子,0702 菓子,* 湘南　クランチチョコレート,,115,8%,4.90195E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360345939 ,0702 菓子,0702 菓子,* たっぷりショコラのアルフォー,,153,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555271194 ,0702 菓子,0702 菓子,不二家　カントリーマアムチョコまみれミドルパック,,298,8%,4.90256E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902888256912 ,0702 菓子,0702 菓子,* パックンチョ　チョコ,,120,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360346066 ,0702 菓子,0702 菓子,* 濃厚チョコブラウニーピスタチ,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888261329 ,0702 菓子,0702 菓子,* カレドショコラシャインマスカ,,394,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360346073 ,0702 菓子,0702 菓子,* 濃厚トリプルチーズケーキ,,108,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901588130614 ,0702 菓子,0702 菓子,ギンビス　ミニたべっ子どうぶつアップルパイ味,,143,8%,4.90159E+12,,general,110,07,※食品・菓子,02,02,,,,,,
4902888263057 ,0702 菓子,0702 菓子,* ハイチュウプレミアム　せとか,,144,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360346141 ,0702 菓子,0702 菓子,* ピスタチオラッシュ,,307,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888263552 ,0702 菓子,0702 菓子,* カレドショコラ　ラム＆キャラメル,,389,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360346318 ,0702 菓子,0702 菓子,* アルフォート宇治抹茶,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902888264399 ,0702 菓子,0702 菓子,* 小枝　抹茶チーズケーキ　ＴＴＰ,,358,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360346370 ,0702 菓子,0702 菓子,* ミニバームロール宇治抹茶クリ,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
0000045217623,0702 菓子,0702 菓子,* 超すっぱいブラックブラック,,112,8%,45217623,,general,,07,※食品・菓子,02,02,,,,,,
4901360346608 ,0702 菓子,0702 菓子,* フェットチーネグミのきゅんと,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360338467 ,0702 菓子,0702 菓子,プチきなこウエハース４２ｇ,,82,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701300 ,0702 菓子,0702 菓子,プチきなこウエハース４２ｇ,,82,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
0000045217760,0702 菓子,0702 菓子,* キシリトールガム＋フッ素　ペパーミント,,173,8%,45217760,,general,,07,※食品・菓子,02,02,,,,,,
4901360346639 ,0702 菓子,0702 菓子,* エリーゼ宇治抹茶,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360285761 ,0702 菓子,0702 菓子,ブルボン　プチホワイトチョコラングドシャ,,82,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701317 ,0702 菓子,0702 菓子,ブルボン　プチホワイトチョコラングドシャ,,82,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360346646 ,0702 菓子,0702 菓子,* ロアンヌ宇治抹茶,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360316700 ,0702 菓子,0702 菓子,ブルボン　プチポテト　コンソメ,,82,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701324 ,0702 菓子,0702 菓子,ブルボン　プチポテト　コンソメ,,82,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902888259319 ,0702 菓子,0702 菓子,* ベイク　ショコラ,,102,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360346714 ,0702 菓子,0702 菓子,* ショコラブランチュール宇治抹,,123,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343652 ,0702 菓子,0702 菓子,ブルボン　プチたらこバター,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701331 ,0702 菓子,0702 菓子,ブルボン　プチたらこバター,,85,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902888262029 ,0702 菓子,0702 菓子,* ムーンライト仕立てのチョコチ,,225,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347209 ,0702 菓子,0702 菓子,* 缶入カンパン,,256,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343676 ,0702 菓子,0702 菓子,ブルボン　プチのり兵衛,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701348 ,0702 菓子,0702 菓子,ブルボン　プチのり兵衛,,85,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902888263415 ,0702 菓子,0702 菓子,* ダースプレミアム紅茶ガナッシ,,212,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347216 ,0702 菓子,0702 菓子,* 缶入クラッカー,,256,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343539 ,0702 菓子,0702 菓子,ブルボン　プチチーズ,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701355 ,0702 菓子,0702 菓子,ブルボン　プチチーズ,,85,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902888263989 ,0702 菓子,0702 菓子,* ダースプレミアム　ホワイトブラウニー,,212,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347223 ,0702 菓子,0702 菓子,* 缶入ミルクビスケット,,256,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343515 ,0702 菓子,0702 菓子,ブルボン　プチフランスバターのクッキー,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701362 ,0702 菓子,0702 菓子,ブルボン　プチフランスバターのクッキー,,85,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902888264641 ,0702 菓子,0702 菓子,* ハイチュウ　マンゴー味,,123,8%,4.90289E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347230 ,0702 菓子,0702 菓子,* アルフォートラズベリー,,153,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343669 ,0702 菓子,0702 菓子,ブルボン　プチあげ丸まろやかしょうゆ味,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701379 ,0702 菓子,0702 菓子,ブルボン　プチあげ丸まろやかしょうゆ味,,85,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333264629 ,0702 菓子,0702 菓子,* プレミアムガーナフルーツショ,,277,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343553 ,0702 菓子,0702 菓子,ブルボン　プチチョコチップ,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360347315 ,0702 菓子,0702 菓子,* ミニ濃厚宇治抹茶ブラウニー,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333273195 ,0702 菓子,0702 菓子,* プレミアムガーナ　モンブランショコラ　芳る和栗,,266,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343492 ,0702 菓子,0702 菓子,ブルボン　プチチョコラングドシャ,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360347551 ,0702 菓子,0702 菓子,* フェットチーネグミソルティラ,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333279746 ,0702 菓子,0702 菓子,* トッポ　推しの子,,194,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360343683 ,0702 菓子,0702 菓子,ブルボン　プチポテトうすしお味,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360347599 ,0702 菓子,0702 菓子,* もちトリュフチョコバナナ味,,205,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333287383 ,0702 菓子,0702 菓子,* トッポ　特製キャラメルバターサンド,,246,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347612 ,0702 菓子,0702 菓子,* ショコラブランチュールバナナ,,123,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360350421 ,0702 菓子,0702 菓子,ブルボン　プチいちごクラッカー,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333291748 ,0702 菓子,0702 菓子,* プレミアムガーナプラリネトリュフヘーゼルアーモンド,,266,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347711 ,0702 菓子,0702 菓子,* アルフォート塩バニラ,,298,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360350445 ,0702 菓子,0702 菓子,ブルボン　プチピッツァレラ,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333296507 ,0702 菓子,0702 菓子,* エンジョイハロウィンパイの実シェアパック,,405,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347728 ,0702 菓子,0702 菓子,* ロアンヌさわやかレモン,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360350452 ,0702 菓子,0702 菓子,ブルボン　プチアヒージョせん,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903399101784 ,0702 菓子,0702 菓子,* スティックケーキバナナクリーム,,133,8%,4.9034E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347827 ,0702 菓子,0702 菓子,* ミニバームロールさわやかレモ,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360350438 ,0702 菓子,0702 菓子,ブルボン　プチポテトフライドチキン味,,85,8%,4.90136E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4962516099298 ,0702 菓子,0702 菓子,* グミんちゅ　沖縄アセロラ味,,190,8%,4.96252E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347834 ,0702 菓子,0702 菓子,* ふんわりバームさわやかレモン,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902775065764 ,0702 菓子,0702 菓子,おやつカンパニー　鬼滅の刃ベビースターラーメンチキ,,82,8%,4.90278E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701386 ,0702 菓子,0702 菓子,おやつカンパニー　鬼滅の刃ベビースターラーメンチキ,,82,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4977852223320 ,0702 菓子,0702 菓子,* 動物わたがし,,153,8%,4.97785E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347865 ,0702 菓子,0702 菓子,* エリーゼさわやかレモン,,310,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902775065856 ,0702 菓子,0702 菓子,おやつカンパニー　ポテト丸うすしお味,,82,8%,4.90278E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701393 ,0702 菓子,0702 菓子,おやつカンパニー　ポテト丸うすしお味,,82,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4978323800163 ,0702 菓子,0702 菓子,* マザードーナツ,,255,8%,4.97832E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360347988 ,0702 菓子,0702 菓子,* アルフォートＦＳ,,338,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902775067409 ,0702 菓子,0702 菓子,おやつカンパニー　鬼滅の刃ポテト丸うすしお味,,102,8%,4.90278E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701409 ,0702 菓子,0702 菓子,おやつカンパニー　鬼滅の刃ポテト丸うすしお味,,102,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902750908741 ,0702 菓子,0702 菓子,* 邪払のど飴,,266,8%,4.90275E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902775067393 ,0702 菓子,0702 菓子,おやつカンパニー　鬼滅の刃ベビースターラーメンチキ,,102,8%,4.90278E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701416 ,0702 菓子,0702 菓子,おやつカンパニー　鬼滅の刃ベビースターラーメンチキ,,102,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902750968820 ,0702 菓子,0702 菓子,* 塩氷あめ　レモン,,225,8%,4.90275E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902775067751 ,0702 菓子,0702 菓子,おやつカンパニー　呪術廻戦チキンシール付,,102,8%,4.90278E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701423 ,0702 菓子,0702 菓子,おやつカンパニー　呪術廻戦チキンシール付,,102,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902750973657 ,0702 菓子,0702 菓子,* ぷっちょスティック　ジューシーシャインマスカット,,130,8%,4.90275E+12,,general,,07,※食品・菓子,02,02,,,,,,
8886467115790 ,0702 菓子,0702 菓子,森永　プリングルズ＜チーズインチーズ＞,,125,8%,8.88647E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701430 ,0702 菓子,0702 菓子,森永　プリングルズ＜チーズインチーズ＞,,125,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330594237 ,0702 菓子,0702 菓子,* ポテトチップスとりしお味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330910914 ,0702 菓子,0702 菓子,カルビー　ポテトチップス関西だししょうゆ,,128,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701447 ,0702 菓子,0702 菓子,カルビー　ポテトチップス関西だししょうゆ,,128,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330620950 ,0702 菓子,0702 菓子,* クリスプうましお味,,128,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348091 ,0702 菓子,0702 菓子,* 白のアルフォートミニチョコレ,,112,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330201470 ,0702 菓子,0702 菓子,カルビー　おさつスナック,,128,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701454 ,0702 菓子,0702 菓子,カルビー　おさつスナック,,128,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360348152 ,0702 菓子,0702 菓子,* こだわりトリュフコールドブリ,,184,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903084402943 ,0702 菓子,0702 菓子,山芳製菓　ポテトチップスわさビーフ,,128,8%,4.90308E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330647612 ,0702 菓子,0702 菓子,* ｍｉｉｎｏダイズ大豆しお味,,165,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348312 ,0702 菓子,0702 菓子,* ミニルマンドマロンクリーム,,298,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903084403957 ,0702 菓子,0702 菓子,山芳製菓　ポテトチップスわさビーフ,,128,8%,4.90308E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330650070 ,0702 菓子,0702 菓子,* じゃがりこ関西風おだし味,,174,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348350 ,0702 菓子,0702 菓子,* アルフォートマロンチョコ,,298,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901335175370 ,0702 菓子,0702 菓子,湖池屋　じゃがいも心地富良野産生乳のバター,,131,8%,4.90134E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701461 ,0702 菓子,0702 菓子,湖池屋　じゃがいも心地富良野産生乳のバター,,131,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330650704 ,0702 菓子,0702 菓子,* さつまりこ焼きいも,,185,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348374 ,0702 菓子,0702 菓子,* アルフォートミニマロン,,115,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903015572059 ,0702 菓子,0702 菓子,ヤマザキビスケット　エアリアルフレッシュトマト,,133,8%,4.90302E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330920517 ,0702 菓子,0702 菓子,* 堅あげポテト柚子こしょう味,,183,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348404 ,0702 菓子,0702 菓子,* ミニ濃厚チョコブラウニー,,298,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330913861 ,0702 菓子,0702 菓子,カルビー　堅あげポテト梅味　６０ｇ,,138,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701478 ,0702 菓子,0702 菓子,カルビー　堅あげポテト梅味　６０ｇ,,138,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330921460 ,0702 菓子,0702 菓子,* 堅あげポテト塩わさび味,,183,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348411 ,0702 菓子,0702 菓子,* エリーゼ安納芋,,298,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902775071116 ,0702 菓子,0702 菓子,おやつカンパニー　ドデカイラーメンいらすとやフライ,,138,8%,4.90278E+12,,general,0,07,※食品・菓子,02,02,,,,,,
